,Hokkaido,Osaka,Tokushima,Nagasaki,Niigata,Hyogo,Ishikawa,Nagano,Tottori,Gunma,Oita,Saitama,Akita,Wakayama,Kochi,Miyagi,Tokyo,Kanagawa,Fukuoka,Yamanashi,Aichi,Iwate,Unknown,Okayama,Nara,Mie,Kagawa,Miyazaki,Aomori,Shizuoka,Yamagata,Kumamoto,Hiroshima,Yamaguchi,Tochigi,Kagoshima,Chiba,Saga,Gifu,Okinawa,Ibaraki,Shimane,Fukui,Ehime,Kyoto,Shiga,Fukushima,Toyama
2020-09-01 09:00:00,6,10,2,1,0,4,2,1,0,1,1,3,0,0,0,1,25,9,4,0,7,0,0,2,3,2,1,0,0,4,0,0,1,0,1,1,3,0,3,3,4,0,0,1,0,0,0,0
2020-09-01 10:00:00,0,5,0,0,1,2,0,2,0,1,1,4,0,0,0,2,21,4,3,1,1,1,0,2,0,0,1,0,1,1,0,1,2,0,2,0,2,1,1,1,2,0,0,2,1,1,1,0
2020-09-01 11:00:00,8,0,1,2,1,2,0,4,0,0,0,0,0,0,0,0,23,3,6,0,2,0,1,1,1,1,0,0,1,3,1,0,1,0,1,4,4,0,0,2,4,0,0,0,0,0,0,1
2020-09-01 12:00:00,12,10,0,2,2,4,2,3,0,4,0,6,0,0,0,4,27,5,3,1,4,0,5,1,0,1,1,0,0,4,0,1,2,0,2,1,0,0,0,2,2,2,0,0,0,0,1,0
2020-09-01 13:00:00,1,3,0,0,0,0,1,1,1,1,1,1,0,0,0,0,18,5,3,1,3,0,1,0,1,0,0,1,0,2,1,0,2,1,1,0,2,0,1,3,4,1,0,0,0,0,4,1
2020-09-01 14:00:00,2,2,0,0,1,0,2,2,0,0,1,5,1,0,0,2,14,2,3,0,2,0,0,2,0,1,0,0,0,2,0,2,1,0,2,0,1,0,2,1,1,0,1,0,2,0,0,1
2020-09-01 15:00:00,1,7,0,2,1,0,2,4,0,2,0,2,0,0,0,2,13,2,3,1,5,2,0,1,1,2,0,0,0,3,0,0,2,0,5,0,3,0,3,1,0,0,1,0,0,0,2,0
2020-09-01 16:00:00,4,5,0,0,0,2,0,2,0,0,1,5,0,0,0,0,17,8,7,0,4,0,0,0,1,0,0,0,1,3,1,1,5,0,2,0,1,0,0,2,1,0,0,2,1,0,1,0
2020-09-01 17:00:00,5,9,0,0,3,1,0,5,0,1,0,3,1,0,1,1,22,10,5,1,3,0,1,0,0,2,1,0,1,2,0,0,2,0,2,0,4,0,2,2,0,2,1,0,1,2,0,2
2020-09-01 18:00:00,4,10,0,1,3,4,1,0,0,3,1,5,0,0,0,1,34,13,4,0,4,0,0,0,0,4,0,1,0,5,0,1,1,1,2,0,3,0,5,2,5,0,1,2,2,1,7,2
2020-09-01 19:00:00,5,4,0,0,2,4,3,0,0,2,1,4,1,1,0,2,31,10,2,0,7,1,1,0,1,0,2,1,1,5,0,0,0,1,3,0,6,1,3,0,4,0,1,0,1,0,1,0
2020-09-01 20:00:00,5,16,1,2,2,3,3,3,1,3,0,2,1,0,0,5,24,5,7,1,9,1,5,3,1,3,2,1,1,3,1,0,2,1,1,2,6,2,2,1,3,0,0,1,1,0,4,1
2020-09-01 21:00:00,4,7,0,1,1,2,0,3,0,1,0,6,0,0,2,1,33,10,3,1,7,0,0,1,1,3,0,0,0,6,0,0,3,2,2,0,5,0,3,3,0,0,3,0,3,1,5,0
2020-09-01 22:00:00,3,6,0,0,1,4,2,2,0,0,2,2,1,3,0,1,39,6,3,0,7,3,0,2,0,2,0,1,0,5,0,0,2,0,0,0,1,1,2,3,1,0,0,1,6,1,3,2
2020-09-01 23:00:00,3,9,0,4,3,4,1,0,1,0,0,7,0,0,0,0,23,4,1,0,4,0,0,3,1,0,0,1,0,3,0,0,1,0,3,0,1,0,2,2,1,1,0,0,0,0,0,0
2020-09-02 00:00:00,2,4,0,0,2,5,0,1,0,1,0,3,0,1,0,1,10,3,2,0,3,0,0,0,0,0,4,1,0,2,0,0,0,0,1,2,2,0,0,1,1,0,0,0,0,0,1,0
2020-09-02 01:00:00,1,4,0,0,0,2,1,1,0,0,0,3,0,0,0,0,6,2,1,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,6,0,0,0,1,0,0,0,1,0,0,0
2020-09-02 02:00:00,1,1,0,1,0,2,1,1,0,0,0,2,0,0,0,0,5,6,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
2020-09-02 03:00:00,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,2,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2020-09-02 04:00:00,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-09-02 05:00:00,1,5,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,3,0,0,0,2,1,1,3,0,1,1,0,0,0,0,0,0,0,0
2020-09-02 06:00:00,3,2,0,0,2,5,0,1,0,2,0,5,1,2,0,0,9,9,0,1,2,0,0,1,1,0,2,0,1,0,0,0,1,2,0,0,2,0,2,0,2,1,1,0,2,3,1,1
2020-09-02 07:00:00,3,2,0,0,2,2,2,6,0,3,0,5,1,1,1,0,18,6,3,0,3,2,1,1,2,1,0,1,1,2,0,1,1,1,0,2,1,0,0,0,1,0,2,0,0,0,0,1
2020-09-02 08:00:00,1,6,0,0,1,1,1,4,0,1,1,4,0,1,1,1,22,6,2,0,3,0,2,1,1,0,0,0,0,5,2,0,1,0,1,0,5,0,1,1,3,1,1,1,2,0,0,0
2020-09-02 09:00:00,2,5,0,0,2,5,0,4,0,1,0,6,0,0,0,1,27,4,0,0,6,1,0,3,0,1,3,0,1,2,0,0,2,0,2,1,5,0,0,3,0,0,0,1,0,0,2,3
2020-09-02 10:00:00,0,3,0,2,1,1,0,1,0,0,0,5,0,0,2,1,20,7,3,0,3,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2,0,0,1,4,0,0,0,0,3,3,1
2020-09-02 11:00:00,2,8,0,3,3,1,1,5,0,0,1,1,0,0,1,1,16,5,4,0,2,3,1,3,1,0,0,0,0,0,0,0,0,1,2,3,0,0,0,2,0,2,1,0,1,0,0,0
2020-09-02 12:00:00,2,6,1,0,1,4,1,3,1,0,1,5,2,0,0,2,36,7,5,1,5,1,2,0,1,1,0,0,1,1,0,0,1,2,3,1,5,0,3,0,1,0,1,0,1,0,1,0
2020-09-02 13:00:00,2,4,1,0,1,3,0,1,0,3,0,6,0,1,0,0,25,7,0,0,1,0,3,0,1,0,0,0,2,1,0,1,1,0,1,2,4,0,1,0,3,0,0,1,2,1,1,0
2020-09-02 14:00:00,1,2,0,0,0,2,1,1,0,1,0,3,0,0,0,0,8,6,0,0,5,3,0,1,0,1,0,3,0,1,0,1,0,0,1,0,1,0,2,1,1,0,1,1,1,0,4,1
2020-09-02 15:00:00,2,6,1,0,1,1,3,4,1,2,2,5,0,0,0,2,20,4,3,1,2,0,0,0,0,0,0,1,0,0,1,2,2,0,1,1,1,0,1,0,1,0,1,0,2,0,2,3
2020-09-02 16:00:00,3,7,0,0,1,3,0,2,0,1,0,2,0,0,1,2,21,4,4,1,3,2,0,0,0,0,0,1,2,2,0,0,0,0,3,0,2,0,0,1,0,0,0,0,3,2,1,2
2020-09-02 17:00:00,5,7,0,1,1,0,0,1,0,0,0,5,0,0,0,0,20,6,5,0,9,1,0,2,2,2,1,1,1,3,0,0,1,1,3,1,1,0,0,1,1,0,0,1,5,1,7,0
2020-09-02 18:00:00,2,5,1,2,4,4,0,2,0,8,1,4,1,0,0,1,22,9,3,2,13,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,3,1,2,1,1,2,0,1,2,0,2,1
2020-09-02 19:00:00,2,10,0,0,0,6,0,1,2,1,2,3,0,0,0,0,33,8,1,0,6,2,3,3,0,0,1,0,1,2,2,1,1,2,1,1,5,0,2,1,0,1,1,1,1,0,1,0
2020-09-02 20:00:00,5,3,1,0,0,0,1,6,0,2,0,11,0,0,1,3,19,7,4,0,8,1,0,3,0,2,0,3,0,0,0,0,0,1,0,0,4,0,2,3,2,0,0,1,0,1,4,2
2020-09-02 21:00:00,2,5,1,1,4,2,0,5,2,3,1,3,0,0,1,3,18,4,1,1,2,1,0,1,0,1,5,1,0,3,0,0,3,0,1,2,5,0,0,2,2,1,1,0,0,1,1,1
2020-09-02 22:00:00,3,12,0,0,3,2,0,0,0,0,0,1,1,0,1,0,28,5,4,0,1,1,0,2,1,0,1,0,2,5,0,1,2,0,1,2,2,0,2,5,0,0,0,0,5,0,0,1
2020-09-02 23:00:00,5,10,0,0,2,2,0,1,0,5,1,5,0,0,0,1,20,4,1,0,2,2,1,2,3,0,0,0,0,1,0,0,1,0,0,1,6,0,1,4,2,1,0,0,0,0,0,1
2020-09-03 00:00:00,6,9,0,0,0,2,0,1,0,1,0,4,0,0,0,2,9,3,2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2020-09-03 01:00:00,2,2,0,0,0,1,1,0,0,1,0,0,0,0,0,1,6,1,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,1,1,0,0
2020-09-03 02:00:00,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-03 03:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2020-09-03 04:00:00,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,20,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-03 05:00:00,0,6,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
2020-09-03 06:00:00,3,4,0,0,5,2,1,2,0,0,0,0,0,0,0,1,10,11,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1
2020-09-03 07:00:00,3,2,0,0,1,3,1,0,0,1,0,0,0,0,0,1,18,7,1,0,4,0,0,0,1,1,0,0,0,2,0,1,1,0,1,0,1,1,1,0,0,0,1,2,4,0,1,0
2020-09-03 08:00:00,5,13,0,2,0,2,0,2,0,1,1,5,0,0,0,0,22,6,1,0,4,0,1,0,1,1,3,0,0,1,1,0,0,1,1,0,2,0,1,0,1,0,0,2,3,0,2,1
2020-09-03 09:00:00,1,10,0,0,1,2,1,2,0,0,0,3,1,1,0,0,12,6,2,2,3,1,1,0,1,0,0,0,0,1,0,0,0,0,3,0,3,0,0,1,1,0,2,1,2,0,1,3
2020-09-03 10:00:00,2,7,0,2,0,2,2,4,0,0,1,1,1,0,1,0,17,5,1,0,1,0,0,1,0,0,0,0,0,4,0,2,0,1,2,1,1,0,0,1,1,0,1,1,2,0,1,1
2020-09-03 11:00:00,2,1,0,2,0,1,0,2,0,3,0,2,0,0,0,1,22,3,1,0,13,1,2,1,0,0,1,0,1,1,1,1,0,0,4,0,2,0,0,1,0,0,1,0,3,0,2,0
2020-09-03 12:00:00,10,8,0,0,1,1,1,0,1,3,1,5,0,0,0,0,21,3,0,0,3,1,2,0,2,2,0,0,0,1,0,0,2,1,2,0,5,0,0,2,0,0,0,2,1,2,0,1
2020-09-03 13:00:00,5,2,1,0,0,5,0,2,0,0,0,1,0,0,0,0,19,6,1,0,3,1,0,0,1,1,0,1,0,2,2,0,2,0,4,1,4,0,2,0,0,0,1,0,2,1,1,0
2020-09-03 14:00:00,2,6,0,2,0,3,0,2,0,2,0,4,0,1,1,1,15,7,3,0,4,0,0,0,0,1,0,0,0,2,0,0,3,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0
2020-09-03 15:00:00,3,7,0,0,1,4,0,5,0,0,2,2,2,0,0,0,11,2,1,0,3,0,0,0,0,1,1,0,1,2,3,2,0,0,1,0,4,0,0,1,1,0,1,0,4,0,0,0
2020-09-03 16:00:00,0,9,1,0,0,3,1,2,0,3,0,2,0,0,0,3,23,4,3,0,4,0,1,0,0,2,1,0,0,1,3,1,0,0,3,1,6,1,0,2,3,1,1,1,2,1,5,1
2020-09-03 17:00:00,3,6,0,0,4,2,2,3,0,0,0,3,0,0,0,6,20,2,3,0,3,0,4,0,0,1,1,0,1,3,1,1,1,1,2,0,1,0,0,1,2,0,2,1,1,0,1,0
2020-09-03 18:00:00,4,8,0,0,0,4,0,0,0,4,0,8,1,0,0,1,22,4,5,1,2,1,1,0,1,1,0,0,1,1,1,0,2,0,1,1,4,0,1,2,1,1,1,2,2,1,4,2
2020-09-03 19:00:00,2,12,0,1,1,2,2,6,0,3,2,6,2,0,1,4,19,10,3,0,5,0,1,1,0,0,1,0,0,2,0,0,3,2,2,1,3,0,3,1,1,0,1,0,4,2,3,0
2020-09-03 20:00:00,2,9,0,1,0,3,1,1,1,2,0,7,1,1,0,6,15,8,6,0,3,2,1,1,0,0,0,0,3,1,2,1,0,2,1,0,5,0,1,3,0,0,1,2,1,1,2,1
2020-09-03 21:00:00,1,11,0,1,1,3,0,3,1,0,1,6,0,0,3,0,33,7,0,1,5,1,0,3,0,0,1,0,2,3,0,1,2,1,1,3,8,0,2,1,3,0,0,0,4,2,1,0
2020-09-03 22:00:00,6,10,0,0,1,6,1,0,0,2,0,2,1,0,0,1,17,11,3,3,3,0,1,1,0,1,0,0,0,4,0,0,1,0,0,1,8,0,0,2,0,0,0,2,3,0,1,1
2020-09-03 23:00:00,4,10,1,0,1,6,0,4,0,1,1,7,0,0,0,2,20,5,5,1,2,1,0,4,1,0,0,0,1,1,0,1,0,2,1,1,1,0,2,1,0,0,0,3,1,0,2,1
2020-09-04 00:00:00,3,4,0,0,1,1,0,0,0,1,0,2,0,0,0,8,11,7,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,2,0,0,0,1
2020-09-04 01:00:00,1,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,10,9,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-09-04 02:00:00,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2020-09-04 03:00:00,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2020-09-04 04:00:00,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
2020-09-04 05:00:00,2,2,0,1,0,1,0,1,0,1,0,1,0,0,0,1,3,2,0,0,3,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,2,0,0,0,1,0,1,0,0,1
2020-09-04 06:00:00,2,4,0,0,0,2,1,2,0,0,0,1,0,0,0,0,6,14,1,0,5,1,1,1,0,0,0,1,0,1,0,5,1,0,0,0,2,0,1,0,0,0,0,0,2,1,0,0
2020-09-04 07:00:00,2,3,0,0,1,5,1,2,0,1,0,1,0,0,0,1,19,6,1,2,2,1,1,0,0,0,0,0,1,2,0,0,2,2,1,0,6,0,2,0,1,0,0,1,1,0,0,0
2020-09-04 08:00:00,2,5,0,1,1,4,0,2,0,3,0,5,0,0,0,1,39,8,2,1,3,0,1,4,0,1,0,0,1,0,0,0,2,0,1,0,5,0,1,2,4,2,0,0,3,1,1,1
2020-09-04 09:00:00,6,7,0,0,0,2,1,2,0,0,0,4,0,0,0,1,27,4,1,0,7,0,0,1,0,1,0,0,0,5,3,0,2,0,2,0,2,0,0,2,2,0,0,0,3,0,0,0
2020-09-04 10:00:00,0,7,0,1,8,1,0,0,0,1,2,3,0,0,0,1,17,5,0,1,1,1,0,0,2,2,0,0,2,3,0,1,0,0,3,0,1,0,0,2,1,0,0,1,1,0,1,0
2020-09-04 11:00:00,7,6,0,0,1,2,2,3,0,0,0,3,1,1,0,0,20,4,1,0,7,0,0,0,0,1,0,0,0,0,0,0,4,0,5,2,2,0,2,0,2,0,0,0,6,0,1,1
2020-09-04 12:00:00,5,3,1,0,0,1,0,4,2,1,0,1,0,0,0,4,16,16,1,1,4,1,0,0,0,0,2,0,0,3,0,0,0,0,2,1,3,1,2,1,2,0,2,1,3,0,0,0
2020-09-04 13:00:00,2,6,0,0,2,4,1,1,0,8,2,3,0,0,0,2,12,6,4,1,2,0,0,0,0,0,0,0,3,1,0,0,2,1,4,1,1,0,0,0,1,0,1,1,2,2,3,1
2020-09-04 14:00:00,4,5,0,1,0,1,1,2,0,0,1,2,0,1,0,2,12,1,1,0,0,1,2,2,0,2,1,0,0,0,0,1,0,0,1,1,3,0,2,0,1,0,0,0,6,1,0,0
2020-09-04 15:00:00,3,7,0,0,2,9,0,3,0,0,0,5,0,0,0,1,18,3,1,0,1,0,1,1,2,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1
2020-09-04 16:00:00,1,5,0,1,3,5,1,0,1,2,1,3,0,0,0,3,23,6,4,0,1,1,2,0,1,1,1,0,0,0,0,1,1,1,1,2,0,0,1,1,0,0,1,0,2,0,0,0
2020-09-04 17:00:00,1,10,0,0,3,3,1,1,0,0,0,0,0,0,0,0,32,11,1,0,3,2,0,4,0,0,1,0,0,2,0,0,1,0,2,0,4,0,0,2,2,0,0,0,0,0,1,0
2020-09-04 18:00:00,3,7,0,3,4,2,0,4,0,5,0,3,2,0,0,1,23,4,3,0,3,0,0,0,1,2,1,0,0,1,0,1,1,0,1,0,7,0,1,3,2,0,1,0,1,1,2,0
2020-09-04 19:00:00,5,14,0,1,1,2,0,1,0,5,0,6,0,0,1,3,25,10,0,1,3,1,1,1,1,0,1,0,1,1,0,2,1,2,3,2,5,0,1,1,3,0,1,0,0,0,1,0
2020-09-04 20:00:00,4,8,0,1,5,3,2,1,0,5,3,4,1,1,0,7,22,10,4,0,3,0,1,2,0,0,3,1,1,2,2,2,2,0,1,0,1,1,3,2,1,0,0,0,3,1,4,1
2020-09-04 21:00:00,5,8,1,2,2,4,1,2,0,1,0,5,0,1,0,4,23,6,4,0,5,1,1,0,0,2,1,0,1,1,0,1,2,1,2,0,4,2,0,1,0,0,1,0,2,3,2,1
2020-09-04 22:00:00,2,11,0,4,0,2,1,2,0,1,3,1,0,0,0,4,16,8,1,1,6,0,0,3,0,0,0,1,0,5,1,0,2,0,1,2,1,1,0,1,0,2,0,0,1,0,3,1
2020-09-04 23:00:00,1,6,0,0,1,1,0,1,0,0,0,2,1,1,1,3,17,5,5,0,5,1,1,1,1,1,1,2,0,3,1,0,1,0,0,0,3,1,0,1,1,0,0,0,1,0,1,1
2020-09-05 00:00:00,0,3,0,1,5,3,1,1,0,0,0,2,0,0,0,0,19,1,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,2,0,0,1,0,0,0,0
2020-09-05 01:00:00,0,4,0,0,0,1,0,0,0,0,0,4,0,0,0,0,8,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,3,0,0,0
2020-09-05 02:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,0,1,1,0,0,0,2,0,2,0
2020-09-05 03:00:00,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0
2020-09-05 04:00:00,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
2020-09-05 05:00:00,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,2,0,5,4,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0
2020-09-05 06:00:00,4,3,0,0,2,0,0,0,0,1,0,7,0,0,0,0,3,6,0,0,2,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2020-09-05 07:00:00,0,1,0,0,1,2,1,0,1,0,0,4,0,0,0,1,28,2,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,3,0,1,0,0,1,2,1,0,0
2020-09-05 08:00:00,2,5,1,1,0,2,0,2,0,2,0,8,0,1,0,1,13,8,2,2,0,0,0,0,1,0,0,0,0,4,0,0,0,1,1,0,3,0,2,0,0,0,1,3,2,0,0,1
2020-09-05 09:00:00,3,2,0,0,1,7,0,2,0,2,0,4,0,0,0,3,9,6,0,0,6,2,0,0,0,2,1,1,2,3,0,2,1,0,1,1,2,1,4,2,0,0,1,0,2,0,1,0
2020-09-05 10:00:00,1,8,0,0,3,2,2,1,0,0,0,5,0,1,0,1,14,5,4,0,6,6,1,0,1,1,0,1,1,1,0,0,0,0,1,0,5,0,0,4,1,0,0,0,4,2,1,0
2020-09-05 11:00:00,6,7,1,1,0,1,0,0,0,5,0,9,1,0,0,1,19,10,2,0,4,0,0,0,1,1,0,0,0,6,1,0,1,0,5,0,3,0,0,1,4,0,0,0,2,1,2,4
2020-09-05 12:00:00,4,7,1,0,2,1,2,1,1,1,2,5,3,0,1,3,27,4,1,0,2,1,1,0,1,1,2,1,0,3,0,0,1,1,4,1,9,0,2,0,3,0,0,1,4,1,1,1
2020-09-05 13:00:00,6,5,1,0,2,0,0,2,0,2,0,6,0,1,2,0,9,4,1,1,3,0,0,0,0,1,0,0,0,1,2,0,1,1,2,1,2,1,2,0,2,1,0,1,2,0,3,0
2020-09-05 14:00:00,2,3,1,0,2,1,0,3,0,3,0,6,1,0,0,2,16,6,0,1,4,0,0,1,0,0,0,0,0,5,1,0,1,0,2,0,1,0,2,0,1,0,0,0,0,2,1,2
2020-09-05 15:00:00,5,6,0,1,2,4,0,0,1,3,0,2,0,0,0,1,22,8,0,0,4,0,0,0,1,1,1,0,0,2,0,0,1,1,1,0,2,0,1,2,1,0,0,0,0,2,2,0
2020-09-05 16:00:00,5,7,0,1,3,5,0,2,0,2,0,5,0,0,1,2,24,5,4,0,3,1,1,0,1,0,1,0,1,2,0,0,0,0,1,1,3,0,1,4,1,0,0,2,0,1,0,1
2020-09-05 17:00:00,4,10,0,1,4,2,1,3,0,4,1,4,1,0,2,1,20,5,1,0,5,0,0,0,0,2,0,0,0,1,1,0,5,2,1,1,2,2,1,3,3,0,0,0,2,0,1,0
2020-09-05 18:00:00,3,10,0,3,2,4,0,1,0,4,4,2,0,0,0,0,20,4,6,0,5,2,0,1,0,0,0,0,0,4,0,0,1,0,2,0,1,0,1,2,0,0,0,0,5,1,5,2
2020-09-05 19:00:00,4,5,1,1,3,4,1,1,0,3,1,6,0,0,0,1,18,8,4,0,5,2,0,2,1,2,0,0,0,4,1,0,2,0,2,0,2,1,2,2,2,0,0,0,2,2,1,0
2020-09-05 20:00:00,2,2,1,0,3,1,0,2,0,3,0,7,0,1,0,4,18,10,2,0,3,0,1,0,0,0,0,1,2,1,4,0,1,0,0,0,7,0,2,8,3,0,0,1,2,0,2,1
2020-09-05 21:00:00,0,6,1,0,4,7,1,1,0,4,0,3,1,1,2,3,28,9,3,0,6,1,0,1,0,2,0,1,0,4,1,1,3,0,2,0,6,3,0,2,2,1,0,1,0,2,0,1
2020-09-05 22:00:00,1,7,0,1,0,5,2,3,0,1,0,0,0,1,0,0,20,6,2,2,3,0,0,0,0,0,2,0,0,3,2,4,2,3,0,1,4,0,0,1,0,0,0,1,2,0,4,0
2020-09-05 23:00:00,1,8,0,1,3,4,0,5,0,1,1,4,0,1,0,2,13,6,1,0,2,0,1,2,2,0,0,0,0,3,1,0,2,4,0,1,4,0,11,0,1,0,0,1,1,0,2,0
2020-09-06 00:00:00,2,3,0,2,0,0,1,0,0,2,0,0,0,0,0,1,10,11,4,0,3,0,1,0,0,0,2,1,0,1,0,0,0,0,1,0,2,0,13,0,0,0,0,0,0,0,0,1
2020-09-06 01:00:00,1,2,0,0,1,0,2,0,0,0,0,1,0,0,0,0,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
2020-09-06 02:00:00,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,5,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2020-09-06 03:00:00,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
2020-09-06 04:00:00,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-06 05:00:00,1,4,0,0,0,1,0,0,0,1,0,1,0,0,1,0,5,1,0,0,2,0,0,1,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2020-09-06 06:00:00,3,1,0,0,1,0,0,0,0,0,0,1,0,2,0,0,7,1,1,0,2,0,0,0,0,1,0,0,1,1,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
2020-09-06 07:00:00,2,3,0,0,1,7,1,0,0,0,1,2,1,0,0,2,7,8,0,0,3,0,0,0,1,0,1,1,0,3,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1
2020-09-06 08:00:00,1,5,0,1,1,1,0,2,0,1,0,5,0,0,0,1,12,7,0,1,2,1,0,0,0,0,2,1,0,1,0,1,0,1,0,1,3,0,2,0,2,0,1,0,2,0,0,0
2020-09-06 09:00:00,2,8,0,0,1,2,1,0,0,1,0,1,0,2,0,0,14,3,0,0,3,0,1,0,1,2,0,0,0,2,1,0,1,0,2,0,4,1,0,2,2,0,0,0,2,0,0,1
2020-09-06 10:00:00,1,9,0,0,2,3,2,2,1,0,0,4,0,0,0,1,20,4,2,0,3,0,0,0,1,0,0,0,1,2,2,0,1,3,2,1,1,3,0,1,2,0,1,0,2,0,0,0
2020-09-06 11:00:00,5,6,0,0,0,3,0,2,0,1,2,6,0,1,0,4,13,4,2,0,5,1,0,0,1,0,0,0,0,5,0,2,1,0,3,3,2,0,2,1,0,0,0,2,2,0,1,0
2020-09-06 12:00:00,3,6,0,0,2,2,2,0,1,2,0,3,0,0,0,2,23,4,2,0,3,1,0,1,0,2,0,0,1,2,0,0,0,0,4,0,1,1,0,1,2,0,1,0,4,2,0,1
2020-09-06 13:00:00,6,6,0,0,2,2,0,3,0,3,0,6,0,0,0,1,13,6,2,0,2,0,0,0,0,1,0,0,0,2,0,1,2,1,2,0,5,0,0,0,0,0,0,0,2,0,2,1
