,Hokkaido,Osaka,Tokushima,Nagasaki,Niigata,Hyogo,Ishikawa,Nagano,Tottori,Gunma,Oita,Saitama,Toyama,Akita,Wakayama,Kochi,Miyagi,Tokyo,Kanagawa,Fukuoka,Yamanashi,Aichi,Iwate,Unknown,Okayama,Nara,Mie,Kagawa,Miyazaki,Aomori,Shizuoka,Yamagata,Kumamoto,Hiroshima,Yamaguchi,Tochigi,Kagoshima,Chiba,Saga,Gifu,Okinawa,Shimane,Fukui,Ehime,Kyoto,Shiga,Fukushima,Ibaraki
2019-10-16 12:00:00,0,3,2,1,0,2,0,3,0,1,1,0,0,0,0,0,2,19,10,2,2,3,2,0,0,0,1,0,0,1,10,0,1,0,1,1,0,9,0,1,1,0,0,0,2,2,2,2
2019-10-16 13:00:00,2,1,1,0,1,1,0,2,0,0,0,1,0,0,0,0,1,19,8,0,0,1,4,3,1,1,0,0,0,0,3,1,0,0,0,7,0,4,0,1,0,0,0,0,5,0,2,1
2019-10-16 14:00:00,5,4,0,0,2,1,0,0,0,1,0,9,0,1,1,0,4,9,9,2,0,4,0,2,1,1,0,0,0,0,4,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1
2019-10-16 15:00:00,3,1,2,1,4,3,2,5,0,0,0,7,0,0,1,1,2,7,3,0,1,1,2,1,0,0,1,0,0,0,3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2019-10-16 16:00:00,4,7,1,0,0,1,1,2,4,0,0,6,0,0,0,0,2,15,9,1,0,3,4,0,0,0,0,1,1,0,3,0,0,2,0,4,1,5,0,1,0,3,0,0,1,0,3,3
2019-10-16 17:00:00,6,2,2,0,1,3,1,4,0,3,0,7,0,0,0,0,1,11,7,1,0,8,0,1,2,0,0,3,0,1,3,1,0,1,0,3,1,4,0,1,1,0,0,0,1,0,4,2
2019-10-16 18:00:00,4,5,3,0,0,1,1,2,0,4,1,6,0,0,0,0,5,17,11,0,1,2,0,1,2,3,0,1,1,1,3,1,0,1,0,0,0,3,1,0,2,0,1,2,2,0,4,5
2019-10-16 19:00:00,3,6,1,0,0,2,1,5,0,1,0,1,0,1,0,1,2,18,9,0,0,1,1,0,3,4,3,0,2,0,1,0,0,3,0,2,0,9,0,0,1,0,1,0,0,1,4,3
2019-10-16 20:00:00,4,2,1,1,1,2,0,6,1,1,0,6,0,0,1,0,1,20,8,1,2,4,0,0,0,1,4,1,0,0,3,1,0,0,0,0,0,8,0,1,2,0,0,1,1,0,2,5
2019-10-16 21:00:00,1,6,0,0,1,4,0,10,0,0,2,13,0,1,2,1,4,17,2,2,1,5,1,1,0,0,1,1,1,0,7,4,0,3,1,6,2,8,2,0,0,0,1,0,1,0,3,3
2019-10-16 22:00:00,2,6,0,1,0,2,2,8,0,2,0,3,0,1,0,0,1,15,6,0,0,8,1,0,0,1,0,0,1,0,3,1,1,0,0,2,2,11,0,2,1,0,1,0,1,1,2,1
2019-10-16 23:00:00,3,3,1,0,1,0,0,7,0,0,0,3,1,0,0,1,1,22,7,3,0,3,0,1,0,0,2,0,0,0,1,0,0,1,1,1,3,4,0,0,0,0,0,0,1,1,5,3
2019-10-17 00:00:00,1,1,0,0,0,0,0,2,0,1,0,4,0,2,0,0,1,11,4,0,0,2,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,1,1,0,1,1
2019-10-17 01:00:00,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2019-10-17 02:00:00,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2019-10-17 03:00:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-10-17 04:00:00,0,0,0,0,0,0,0,2,3,2,0,1,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,4,0,1,0,0,1,1
2019-10-17 05:00:00,0,1,0,1,2,0,0,1,0,1,0,3,0,0,0,0,0,7,3,1,0,0,0,0,0,0,1,0,1,3,2,0,0,0,1,0,2,3,0,1,0,0,0,2,1,0,0,4
2019-10-17 06:00:00,4,3,0,3,0,0,0,2,0,1,0,6,0,7,1,0,2,12,6,1,0,6,0,0,0,1,1,0,0,1,2,0,2,0,0,1,2,3,0,0,0,0,0,1,0,1,3,2
2019-10-17 07:00:00,2,6,0,3,3,2,1,2,0,2,0,9,0,2,0,1,1,33,13,1,0,4,2,1,2,0,1,0,0,1,10,0,2,2,2,1,1,4,1,1,1,1,0,1,1,1,3,3
2019-10-17 08:00:00,4,6,0,1,1,2,2,5,0,2,0,5,1,1,0,0,0,24,6,3,1,3,2,4,1,0,0,0,1,2,10,0,1,0,0,3,1,5,0,3,1,0,0,0,0,2,3,2
2019-10-17 09:00:00,3,3,0,2,1,1,0,4,0,3,1,4,0,0,0,0,2,21,8,2,0,4,0,1,1,0,0,0,0,0,3,0,0,1,0,2,1,3,0,0,0,0,0,0,0,2,1,1
2019-10-17 10:00:00,3,2,0,6,1,3,0,4,3,2,0,6,0,0,0,0,1,15,7,2,0,5,0,0,0,0,2,0,0,0,5,0,2,1,0,1,0,2,1,1,1,4,0,0,0,0,2,3
2019-10-17 11:00:00,4,0,0,1,0,0,0,3,0,3,0,3,1,0,0,0,2,23,4,7,2,7,0,0,0,0,2,0,0,0,3,2,0,0,1,0,2,4,0,1,1,0,0,0,1,1,5,1
2019-10-17 12:00:00,5,7,1,2,0,1,1,7,0,3,1,11,1,0,0,0,7,32,14,2,2,9,4,1,2,1,2,0,1,0,8,0,1,1,0,3,1,5,1,0,1,0,0,3,1,2,14,2
2019-10-17 13:00:00,6,1,0,3,1,2,2,3,0,1,1,7,2,0,0,0,1,21,7,6,0,7,0,1,1,0,2,0,1,0,1,0,1,0,0,3,1,2,0,3,0,1,0,0,1,0,3,1
2019-10-17 14:00:00,1,1,0,0,0,1,0,0,0,1,0,6,0,1,0,0,4,54,8,7,3,1,2,1,0,0,1,0,0,0,3,0,1,0,3,2,1,7,0,0,0,0,1,3,0,1,5,0
2019-10-17 15:00:00,3,2,1,2,2,1,1,7,0,1,0,7,1,1,1,0,0,42,3,3,0,7,0,1,1,0,1,0,0,0,3,1,2,3,3,0,1,2,0,1,0,0,0,1,1,1,1,2
2019-10-17 16:00:00,1,9,1,0,3,1,0,2,3,0,1,10,3,0,0,0,2,43,8,6,0,4,0,2,3,0,1,0,0,0,5,0,1,2,0,1,1,5,0,0,1,4,0,2,2,1,1,2
2019-10-17 17:00:00,2,7,4,1,0,3,2,4,0,2,1,8,0,0,1,1,7,35,10,8,1,3,4,2,3,0,0,1,1,1,2,1,3,8,0,3,0,9,0,0,1,1,0,2,1,0,3,3
2019-10-17 18:00:00,3,6,0,2,1,3,1,7,0,5,2,10,0,0,1,2,5,43,12,8,0,5,0,1,2,0,1,0,0,0,9,0,1,3,0,0,2,14,2,0,1,0,0,5,2,0,3,2
2019-10-17 19:00:00,4,2,0,3,0,3,0,7,0,1,0,9,3,0,1,0,6,35,10,5,3,7,0,1,2,0,1,0,1,1,4,0,1,3,2,5,1,6,0,0,1,0,0,5,3,0,3,2
2019-10-17 20:00:00,3,2,1,2,5,2,1,4,2,1,1,5,1,1,1,1,3,38,14,1,0,10,1,2,0,0,1,2,0,0,3,1,1,2,2,1,0,4,1,0,3,0,1,1,1,0,3,2
2019-10-17 21:00:00,3,15,1,0,2,1,1,4,0,4,0,8,1,0,1,2,1,17,10,1,2,7,0,0,0,2,2,0,1,0,3,0,0,4,0,5,0,3,0,1,3,0,0,0,1,1,0,2
2019-10-17 22:00:00,3,7,0,1,3,6,1,5,1,0,0,9,0,2,0,0,2,19,8,9,0,5,0,0,1,0,1,0,0,0,9,0,0,0,1,1,0,9,1,0,0,0,1,0,1,1,0,3
2019-10-17 23:00:00,5,2,0,1,1,4,0,3,0,2,0,5,1,0,0,0,2,20,8,6,0,4,2,0,5,1,0,0,1,0,3,1,0,1,1,0,0,3,0,0,0,0,0,1,2,0,2,0
2019-10-18 00:00:00,1,4,0,3,0,1,0,2,0,4,0,2,2,0,0,0,0,15,5,2,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,1,3,2,0,0,0,0,1,0,1,0,1,1
2019-10-18 01:00:00,0,2,0,0,0,1,0,4,0,1,0,6,0,0,0,0,2,5,4,1,0,0,1,0,0,0,0,0,1,0,3,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,1
2019-10-18 02:00:00,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-18 03:00:00,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
2019-10-18 04:00:00,0,0,0,0,0,4,0,2,3,1,0,3,1,0,0,0,0,14,4,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,3,1,1,0,4,0,2,2,0,1,2
2019-10-18 05:00:00,1,4,0,3,1,2,0,2,1,5,1,10,1,0,1,0,2,23,11,7,2,7,0,1,1,0,9,0,0,0,3,0,0,2,1,2,1,7,0,0,1,1,0,1,1,0,4,2
2019-10-18 06:00:00,1,16,1,0,1,7,1,5,0,7,1,6,0,1,1,0,2,35,15,8,0,18,1,1,2,1,4,1,1,1,8,1,1,4,2,2,3,19,2,1,0,0,0,3,3,1,2,7
2019-10-18 07:00:00,1,17,2,4,2,6,2,8,0,6,1,12,2,0,1,0,2,48,17,19,0,25,1,2,4,2,16,0,0,0,17,2,5,2,5,2,5,7,4,3,0,0,2,3,4,5,9,3
2019-10-18 08:00:00,3,21,1,2,1,10,2,7,2,10,0,8,0,1,0,1,7,30,16,8,4,14,0,1,4,2,4,1,3,0,11,0,2,7,6,2,6,5,0,10,2,1,0,1,6,4,6,4
2019-10-18 09:00:00,1,7,0,1,2,5,2,11,0,1,1,7,0,0,2,0,2,24,13,9,0,8,1,1,1,2,6,1,2,0,9,0,2,8,5,5,3,4,0,0,2,1,1,0,4,0,4,4
2019-10-18 10:00:00,1,12,0,5,1,3,0,4,4,2,1,6,0,0,1,2,3,25,8,10,1,5,1,0,1,0,5,3,3,0,7,0,0,3,1,8,1,4,0,4,1,8,1,1,6,3,5,2
2019-10-18 11:00:00,3,9,1,2,0,2,1,6,4,1,1,2,0,0,3,4,0,17,5,4,2,6,1,0,2,2,4,1,1,0,4,0,2,3,0,3,0,2,3,1,2,2,1,2,2,1,13,3
2019-10-18 12:00:00,2,7,2,1,1,3,2,7,0,1,3,12,0,0,0,0,2,34,8,5,3,24,3,2,3,0,2,3,2,0,8,5,1,5,0,4,2,4,1,2,0,3,3,3,2,3,5,3
2019-10-18 13:00:00,2,5,2,1,1,4,0,4,0,0,1,5,0,1,1,1,2,21,3,4,0,8,1,1,2,1,2,0,2,1,4,0,1,1,2,2,2,3,0,3,1,1,0,2,3,1,1,1
2019-10-18 14:00:00,1,7,1,4,2,5,1,8,3,1,0,5,0,0,2,0,0,15,5,4,1,11,3,0,2,1,4,0,1,0,8,0,1,2,2,3,1,1,2,2,0,3,1,3,3,1,3,0
2019-10-18 15:00:00,1,7,2,1,1,7,2,10,2,1,0,3,4,0,0,0,0,15,4,10,1,16,0,2,1,0,2,2,1,0,4,0,0,6,1,3,3,3,2,0,0,1,2,3,5,0,3,3
2019-10-18 16:00:00,2,9,0,1,3,4,2,9,6,4,0,3,2,1,1,1,1,21,4,4,1,12,1,1,3,0,4,2,0,0,5,1,0,4,0,0,0,7,2,4,0,5,0,3,4,0,5,1
2019-10-18 17:00:00,4,8,7,2,1,10,1,17,1,10,0,9,0,2,1,1,3,38,10,9,1,11,1,1,3,0,5,1,1,0,8,0,1,3,1,4,2,5,2,1,1,2,2,9,1,2,1,1
2019-10-18 18:00:00,6,32,2,4,3,10,2,8,2,5,2,12,5,1,1,2,6,42,7,6,3,13,1,7,6,2,4,3,0,0,10,2,1,5,4,4,2,4,1,1,3,0,1,0,4,1,9,4
2019-10-18 19:00:00,1,30,3,2,2,14,2,9,0,1,0,9,0,0,4,0,4,32,7,10,4,11,0,0,5,4,5,2,0,0,7,0,2,4,1,3,3,6,4,2,1,0,0,1,6,0,3,1
2019-10-18 20:00:00,5,23,4,2,2,14,2,8,0,2,2,9,0,1,1,2,4,40,14,9,4,16,2,3,1,3,5,0,0,2,7,2,5,4,1,2,2,5,0,3,1,6,0,1,2,2,7,3
2019-10-18 21:00:00,0,28,0,1,1,7,1,10,0,4,0,14,2,0,2,1,11,30,11,7,1,17,1,0,0,2,2,3,0,1,5,1,4,5,4,8,0,10,0,7,0,0,1,1,7,2,4,3
2019-10-18 22:00:00,1,28,3,1,5,14,0,7,1,1,0,7,1,0,2,0,4,22,15,10,1,13,0,0,2,2,13,0,1,0,12,0,1,0,2,3,0,10,0,3,0,6,0,0,3,2,2,2
2019-10-18 23:00:00,4,22,1,2,2,7,2,7,0,2,0,6,0,2,3,1,4,36,16,11,1,17,3,1,1,1,9,0,0,0,10,0,0,4,2,2,2,7,2,2,1,1,1,1,6,1,7,1
2019-10-19 00:00:00,0,10,0,0,0,5,0,8,0,2,0,6,0,0,0,0,7,61,13,4,0,5,0,1,0,1,4,0,0,1,7,0,0,1,0,1,2,3,0,2,0,0,0,0,0,0,5,1
2019-10-19 01:00:00,0,2,1,1,1,1,1,9,0,3,0,7,0,0,1,0,0,14,3,0,1,5,2,0,1,1,3,1,1,0,4,1,0,1,1,4,0,4,1,1,0,0,2,0,0,0,0,2
2019-10-19 02:00:00,1,3,0,0,0,1,0,4,0,1,0,0,0,0,0,0,1,13,9,0,1,1,1,0,0,0,0,0,0,0,4,1,0,2,1,0,2,1,1,1,0,0,0,0,0,0,1,0
2019-10-19 03:00:00,0,1,0,0,0,1,0,0,0,1,0,3,0,0,0,0,4,14,6,0,0,2,0,0,0,0,0,1,0,1,4,0,0,1,0,0,0,2,0,1,1,1,1,0,1,0,2,1
2019-10-19 04:00:00,0,0,0,0,0,3,0,5,4,2,1,11,0,0,0,0,0,17,10,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0,1,0,3,0,0,0,10,0,0,0,0,0,3
2019-10-19 05:00:00,1,7,0,0,0,3,0,8,0,0,2,6,0,1,1,1,3,22,7,1,2,2,0,1,1,2,1,0,0,1,9,0,2,5,0,7,0,14,1,3,1,0,1,2,0,2,4,6
2019-10-19 06:00:00,8,11,3,0,2,11,0,9,1,1,2,13,1,0,1,0,5,54,14,8,4,16,1,0,4,2,6,0,2,6,8,0,1,5,0,10,0,23,4,3,4,0,1,1,4,0,4,8
2019-10-19 07:00:00,7,14,1,0,5,9,1,14,0,4,0,7,1,7,3,1,7,38,33,9,3,6,3,1,6,1,3,3,0,1,19,1,5,6,3,6,4,17,0,2,0,0,0,3,3,1,7,5
2019-10-19 08:00:00,9,23,0,0,3,9,1,11,5,4,0,14,0,5,0,6,9,33,26,10,3,17,7,3,3,0,2,1,0,4,11,5,1,16,0,10,1,16,0,6,3,1,1,4,7,2,7,6
2019-10-19 09:00:00,7,17,2,1,7,7,1,13,0,6,0,19,0,0,4,2,11,39,15,5,0,16,5,2,4,5,7,1,1,3,5,6,8,18,0,11,1,12,1,4,2,1,0,3,6,3,10,4
2019-10-19 10:00:00,17,13,0,2,2,10,6,12,4,2,0,11,1,3,3,0,6,42,13,7,2,15,6,0,4,4,6,2,1,6,8,2,1,8,0,10,2,16,0,4,2,4,3,1,5,5,14,4
2019-10-19 11:00:00,14,8,2,0,1,6,15,3,2,1,1,10,1,1,2,1,7,24,10,6,1,17,7,0,2,6,6,5,1,0,12,3,1,10,4,15,4,10,0,8,3,0,2,1,9,4,11,3
2019-10-19 12:00:00,15,13,0,1,4,10,4,11,1,3,3,23,5,2,1,0,10,32,14,4,4,18,7,1,2,2,0,3,0,1,15,1,2,3,0,13,1,12,0,6,5,0,5,1,5,3,5,5
2019-10-19 13:00:00,22,14,0,1,11,5,3,7,1,1,0,6,1,3,2,1,4,29,9,3,1,15,3,0,2,2,4,0,0,1,9,0,0,3,1,5,1,6,0,3,1,0,4,1,10,3,2,2
2019-10-19 14:00:00,15,9,1,0,3,7,4,21,2,1,0,5,4,1,2,0,4,19,11,2,1,18,4,2,3,2,4,1,0,0,5,2,2,2,0,6,1,5,1,2,0,0,0,0,13,7,8,2
2019-10-19 15:00:00,16,16,0,0,4,3,3,15,1,2,0,3,2,4,1,0,3,15,11,2,0,12,1,1,0,5,1,1,1,1,9,1,0,1,1,5,1,7,0,5,1,0,2,0,9,6,0,4
2019-10-19 16:00:00,7,8,0,1,3,8,1,10,3,7,0,8,2,1,2,1,6,17,19,2,4,11,8,2,1,6,5,0,0,1,12,1,1,2,1,4,1,9,0,4,0,1,0,1,6,4,5,1
2019-10-19 17:00:00,6,9,0,1,4,6,2,12,1,3,0,4,2,3,0,0,0,25,14,3,0,15,2,3,0,3,4,1,0,0,8,1,0,0,1,7,1,5,0,6,5,0,0,2,3,8,8,1
2019-10-19 18:00:00,1,7,0,1,2,5,0,6,1,4,1,1,1,3,1,2,1,15,6,0,0,9,2,0,1,3,0,1,0,0,10,0,0,5,1,3,1,10,0,1,3,1,0,1,3,2,11,1
2019-10-19 19:00:00,9,6,1,1,2,5,0,6,1,0,0,4,0,1,1,0,1,14,7,1,0,9,0,0,0,4,3,1,0,0,4,1,1,1,1,5,1,5,0,10,4,1,0,0,6,1,1,2
2019-10-19 20:00:00,9,4,0,1,2,3,3,5,1,1,0,3,0,4,0,0,7,13,4,3,2,8,0,0,4,2,1,0,0,1,6,0,1,1,1,9,0,4,0,5,0,0,2,0,4,1,3,3
2019-10-19 21:00:00,10,6,0,1,2,5,1,8,0,2,0,5,3,1,0,1,2,12,11,3,2,6,1,3,2,3,2,0,1,0,5,2,3,0,0,2,1,4,1,1,4,1,0,2,1,3,8,1
2019-10-19 22:00:00,3,8,1,0,4,5,0,8,0,3,2,1,2,3,0,0,2,21,12,2,1,12,2,1,3,1,2,3,2,1,10,0,2,3,2,3,3,13,2,1,2,0,3,0,2,3,2,4
2019-10-19 23:00:00,4,6,0,2,3,5,2,4,0,4,0,11,0,1,0,0,3,25,10,1,0,9,0,1,2,0,3,5,0,1,13,2,2,2,0,3,2,13,2,3,3,0,0,0,3,1,2,4
2019-10-20 00:00:00,4,2,1,1,0,2,1,7,0,1,0,3,0,1,0,0,2,23,10,1,2,5,1,2,1,2,1,0,0,0,2,0,0,1,0,4,0,5,0,0,1,2,0,1,1,3,1,1
2019-10-20 01:00:00,1,4,0,0,1,1,0,2,0,0,1,3,0,0,1,0,1,12,5,1,0,2,1,0,1,1,0,0,0,0,1,0,1,0,0,2,4,3,0,0,0,0,0,0,2,0,2,1
2019-10-20 02:00:00,0,1,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,0,0,1,0,0,1
2019-10-20 03:00:00,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,2,0,0,0,0,1,0,2,0,0,0,7,1,0,0,1,0,0,0,0,0,1,0
2019-10-20 04:00:00,0,0,1,0,0,0,0,1,0,2,0,1,0,0,1,0,1,3,2,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,1
2019-10-20 05:00:00,3,3,0,0,2,0,0,1,0,0,0,4,1,0,0,0,1,6,6,1,0,4,0,0,0,0,1,0,1,0,2,0,0,1,0,1,1,2,1,0,1,0,0,1,1,1,0,2
2019-10-20 06:00:00,4,3,0,0,2,4,2,1,0,0,1,0,2,0,1,0,2,9,6,0,1,6,0,1,1,1,1,2,0,0,4,0,0,2,0,0,1,4,0,0,4,0,1,1,0,0,4,0
2019-10-20 07:00:00,8,4,0,1,3,3,2,9,2,4,0,5,1,0,1,0,1,19,17,1,0,6,2,1,1,2,1,0,0,0,1,1,1,2,0,5,2,5,2,1,8,0,2,0,2,1,4,2
2019-10-20 08:00:00,4,7,0,2,2,3,1,12,0,2,0,6,1,2,1,0,1,21,6,0,0,12,0,2,0,1,2,0,2,1,5,0,1,1,0,6,1,12,0,1,7,0,1,0,2,2,5,5
2019-10-20 09:00:00,2,4,0,1,3,4,5,6,1,2,0,3,1,1,0,0,2,28,10,3,0,10,1,1,1,0,4,0,0,2,4,2,0,1,1,4,2,9,0,3,4,0,1,0,5,2,2,10
2019-10-20 10:00:00,3,5,0,0,3,2,0,8,2,1,0,7,0,0,2,0,1,9,18,4,1,5,3,1,0,2,1,0,1,0,4,0,1,3,0,5,1,3,0,2,9,0,1,0,2,0,2,3
2019-10-20 11:00:00,5,4,0,0,3,4,1,4,0,1,0,3,1,0,0,1,3,23,14,2,0,10,1,1,0,0,1,0,0,0,7,0,1,2,0,2,0,4,2,0,11,0,0,0,1,1,2,4
2019-10-20 12:00:00,2,4,1,1,2,2,1,6,0,1,0,4,0,0,0,0,1,18,9,1,0,2,0,1,0,0,2,0,1,0,10,1,1,1,0,4,1,7,1,0,10,0,0,3,2,1,10,3
2019-10-20 13:00:00,3,3,0,0,0,0,0,6,1,1,0,3,0,0,1,0,1,14,7,2,1,2,1,2,2,0,0,0,1,0,3,1,0,0,1,3,2,5,0,0,5,0,0,2,0,0,2,3
2019-10-20 14:00:00,1,2,0,1,0,2,0,4,0,2,0,4,0,1,0,1,0,12,10,1,1,5,1,0,1,0,2,0,1,0,0,0,0,0,1,1,0,6,2,3,7,0,0,3,1,0,1,1
2019-10-20 15:00:00,3,1,0,0,0,0,0,3,0,1,0,5,0,1,0,0,1,16,5,4,1,5,2,1,1,4,0,0,0,1,2,0,0,1,0,1,0,2,0,4,8,0,0,1,0,0,1,2
2019-10-20 16:00:00,0,5,1,0,0,0,0,5,2,0,0,9,0,1,0,1,3,14,6,2,0,1,0,0,1,0,1,0,0,0,3,0,0,1,0,0,0,2,0,0,2,0,1,0,1,0,3,3
2019-10-20 17:00:00,1,5,0,0,0,3,0,3,0,1,0,4,0,1,0,1,5,16,6,2,0,6,0,0,0,0,1,0,1,1,4,1,6,1,0,4,1,2,0,0,4,0,0,0,4,1,3,0
2019-10-20 18:00:00,3,3,0,1,2,1,1,5,0,3,1,7,1,2,0,0,3,20,7,0,2,4,0,0,0,2,0,1,0,0,4,0,0,0,3,3,0,2,0,1,11,0,0,1,1,0,2,2
2019-10-20 19:00:00,1,5,0,0,1,2,1,7,1,1,0,9,0,0,0,2,1,21,1,0,0,4,1,1,0,1,0,0,0,0,9,0,0,3,0,2,1,7,0,0,6,1,0,1,2,1,2,1
2019-10-20 20:00:00,1,5,0,1,2,4,1,4,0,1,0,2,0,1,1,0,1,12,8,0,0,3,1,1,1,1,2,0,0,1,3,0,0,0,2,2,1,4,0,3,1,0,0,1,0,0,2,1
2019-10-20 21:00:00,1,3,0,0,1,4,1,8,0,2,0,1,0,0,1,0,0,29,2,0,0,2,1,0,2,1,2,0,1,0,5,0,0,0,1,3,1,4,1,1,4,0,0,1,1,2,1,3
2019-10-20 22:00:00,1,2,0,1,1,2,1,0,0,1,1,5,1,2,0,0,4,12,9,1,0,4,0,0,0,1,3,0,0,0,3,0,0,1,0,2,4,2,0,0,3,0,1,0,0,3,1,3
2019-10-20 23:00:00,3,7,3,0,0,0,1,3,1,1,0,1,0,0,0,0,1,10,5,1,1,7,0,0,0,0,2,0,0,0,3,0,1,0,0,0,1,1,0,0,6,0,0,4,0,0,1,3
2019-10-21 00:00:00,0,1,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,12,3,1,0,1,0,0,0,0,1,1,0,0,2,0,0,0,1,1,0,2,0,0,2,0,0,0,1,0,0,2
2019-10-21 01:00:00,3,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,5,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,0,0,0,0,0,1,3
2019-10-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2019-10-21 03:00:00,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2019-10-21 04:00:00,0,0,0,0,0,1,1,0,3,0,0,1,0,0,0,0,0,2,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0
2019-10-21 05:00:00,0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,14,2,0,0,3,0,1,1,0,1,0,0,0,1,0,0,0,0,1,6,2,0,0,0,0,0,1,1,1,1,0
2019-10-21 06:00:00,1,4,0,0,3,2,0,4,0,0,0,6,0,1,2,0,1,21,6,0,1,8,3,0,0,0,2,0,1,0,7,1,0,1,0,2,7,5,0,0,3,0,1,1,1,3,3,2
2019-10-21 07:00:00,1,14,0,0,0,4,1,3,0,2,0,8,1,0,1,0,1,21,7,4,1,7,0,2,3,4,0,1,2,0,7,0,1,2,0,1,10,12,1,5,4,0,2,0,7,2,2,1
2019-10-21 08:00:00,0,12,0,1,1,3,0,6,0,2,0,8,0,0,2,0,0,18,10,3,2,11,0,2,1,1,0,2,1,0,8,0,0,3,0,3,6,4,0,2,3,0,0,1,1,0,3,1
2019-10-21 09:00:00,1,2,0,0,0,3,1,2,0,2,0,4,0,4,2,0,0,18,7,2,1,14,0,1,1,0,0,1,0,0,2,0,2,3,0,3,7,4,0,2,1,0,0,0,3,0,1,0
2019-10-21 10:00:00,1,8,0,1,1,3,0,4,3,1,0,8,1,0,3,1,3,13,10,2,0,6,1,0,0,3,1,0,2,1,7,0,0,0,0,1,2,5,0,2,3,0,0,0,1,0,2,1
2019-10-21 11:00:00,1,4,1,1,0,2,1,4,0,1,0,2,0,0,2,1,1,21,7,0,1,11,0,0,0,0,2,0,0,0,5,0,0,0,0,0,1,5,0,2,0,0,0,0,2,0,3,1
2019-10-21 12:00:00,2,5,2,0,2,3,0,1,0,1,0,4,0,1,1,1,1,20,6,1,3,5,1,0,1,4,1,1,1,0,11,0,1,1,0,1,2,6,1,1,3,1,0,0,0,0,1,5
2019-10-21 13:00:00,0,6,1,0,1,5,0,4,0,1,0,3,2,1,2,1,2,16,6,2,0,8,0,1,1,1,3,0,1,0,9,0,0,1,0,2,1,4,0,3,1,0,0,0,1,0,3,2
2019-10-21 14:00:00,2,4,3,0,0,2,2,1,0,2,0,5,0,1,2,0,5,20,3,1,1,9,0,0,0,2,3,1,0,0,10,1,2,0,0,1,0,1,0,2,2,0,0,0,1,1,2,3
2019-10-21 15:00:00,3,16,2,1,0,10,0,5,0,3,1,3,3,1,2,2,3,20,5,1,0,5,1,0,1,3,7,1,1,0,9,0,0,0,0,1,4,3,0,0,0,0,0,0,9,1,1,1
2019-10-21 16:00:00,1,17,1,0,1,10,2,4,2,0,0,8,0,0,0,1,3,18,14,1,2,6,0,0,1,7,2,4,0,0,11,0,0,0,1,2,1,2,0,5,2,0,0,0,5,1,3,2
